latitude,longitude,brightness,scan,track,acq_date  ,acq_time,satellite,confidence,version,bright_t31,frp   ,daynight
7.124   ,20.539   ,335.2     ,4.3 ,1.9  ,2019-01-22,1245    ,A        ,82        ,6.0NRT ,300.4     ,225.5 ,D
6.183   ,13.258   ,330.7     ,1.2 ,1.1  ,2019-01-22,1245    ,A        ,78        ,6.0NRT ,306.5     ,24.2  ,D
6.842   ,18.151   ,316.9     ,2.8 ,1.6  ,2019-01-22,1245    ,A        ,37        ,6.0NRT ,301.1     ,28.5  ,D
6.08    ,12.442   ,318.2     ,1.1 ,1    ,2019-01-22,1245    ,A        ,35        ,6.0NRT ,304.9     ,4.8   ,D
5.926   ,11.349   ,345.7     ,1   ,1    ,2019-01-22,1245    ,A        ,92        ,6.0NRT ,306.1     ,43.6  ,D
5.925   ,11.34    ,321.1     ,1   ,1    ,2019-01-22,1245    ,A        ,55        ,6.0NRT ,301.6     ,8.7   ,D
7.11    ,20.013   ,331.1     ,3.9 ,1.8  ,2019-01-22,1245    ,A        ,80        ,6.0NRT ,303.2     ,146.6 ,D
5.909   ,11.094   ,319.9     ,1   ,1    ,2019-01-22,1245    ,A        ,46        ,6.0NRT ,304.6     ,6     ,D
6.386   ,14.438   ,322.1     ,1.4 ,1.2  ,2019-01-22,1245    ,A        ,64        ,6.0NRT ,307.7     ,14.3  ,D
6.224   ,13.263   ,325.5     ,1.2 ,1.1  ,2019-01-22,1245    ,A        ,71        ,6.0NRT ,304.9     ,17.5  ,D
7.139   ,19.974   ,317.9     ,3.9 ,1.8  ,2019-01-22,1245    ,A        ,53        ,6.0NRT ,302.7     ,43.8  ,D
6.835   ,17.55    ,322.8     ,2.5 ,1.5  ,2019-01-22,1245    ,A        ,61        ,6.0NRT ,305.6     ,29.1  ,D
5.973   ,11.351   ,324.6     ,1   ,1    ,2019-01-22,1245    ,A        ,59        ,6.0NRT ,307.4     ,8.4   ,D
5.842   ,10.438   ,321       ,1   ,1    ,2019-01-22,1245    ,A        ,61        ,6.0NRT ,303.9     ,8.5   ,D
5.532   ,8.232    ,309.3     ,1.2 ,1.1  ,2019-01-22,1245    ,A        ,34        ,6.0NRT ,284.7     ,7.7   ,D
7.115   ,20.007   ,328.4     ,3.9 ,1.8  ,2019-01-22,1245    ,A        ,76        ,6.0NRT ,303.2     ,119.9 ,D
6.827   ,17.546   ,327.3     ,2.5 ,1.5  ,2019-01-22,1245    ,A        ,74        ,6.0NRT ,305.3     ,49.4  ,D
6.14    ,12.22    ,333.5     ,1.1 ,1    ,2019-01-22,1245    ,A        ,82        ,6.0NRT ,306.4     ,23.3  ,D
5.939   ,10.728   ,327.6     ,1   ,1    ,2019-01-22,1245    ,A        ,77        ,6.0NRT ,304.4     ,15.2  ,D
7.272   ,20.595   ,323.4     ,4.4 ,1.9  ,2019-01-22,1245    ,A        ,68        ,6.0NRT ,302.9     ,85.4  ,D
7.267   ,20.555   ,317.8     ,4.4 ,1.9  ,2019-01-22,1245    ,A        ,44        ,6.0NRT ,301.7     ,40.5  ,D
6.468   ,14.446   ,320.6     ,1.4 ,1.2  ,2019-01-22,1245    ,A        ,57        ,6.0NRT ,307.5     ,11.3  ,D
5.999   ,11.084   ,326.7     ,1   ,1    ,2019-01-22,1245    ,A        ,75        ,6.0NRT ,304.6     ,14.8  ,D
5.947   ,10.726   ,322.6     ,1   ,1    ,2019-01-22,1245    ,A        ,67        ,6.0NRT ,304.1     ,10.7  ,D
5.946   ,10.717   ,323.7     ,1   ,1    ,2019-01-22,1245    ,A        ,72        ,6.0NRT ,304.4     ,11.1  ,D
6.503   ,14.547   ,327.9     ,1.5 ,1.2  ,2019-01-22,1245    ,A        ,74        ,6.0NRT ,307.9     ,23.4  ,D
6.333   ,13.319   ,321.4     ,1.2 ,1.1  ,2019-01-22,1245    ,A        ,60        ,6.0NRT ,307       ,11.3  ,D
6.065   ,11.425   ,328.1     ,1   ,1    ,2019-01-22,1245    ,A        ,76        ,6.0NRT ,303.2     ,16.9  ,D
6.443   ,14.033   ,319.2     ,1.3 ,1.1  ,2019-01-22,1245    ,A        ,48        ,6.0NRT ,306.7     ,8.4   ,D
6.218   ,12.436   ,321.6     ,1.1 ,1    ,2019-01-22,1245    ,A        ,62        ,6.0NRT ,306.6     ,10.3  ,D
6.192   ,12.252   ,324.3     ,1.1 ,1    ,2019-01-22,1245    ,A        ,68        ,6.0NRT ,306.5     ,12    ,D
6.654   ,15.471   ,328       ,1.7 ,1.3  ,2019-01-22,1245    ,A        ,74        ,6.0NRT ,306.7     ,30.6  ,D
6.477   ,14.202   ,339.2     ,1.4 ,1.2  ,2019-01-22,1245    ,A        ,87        ,6.0NRT ,308.5     ,45.8  ,D
6.396   ,13.625   ,318.7     ,1.3 ,1.1  ,2019-01-22,1245    ,A        ,43        ,6.0NRT ,304.7     ,9.3   ,D
7.275   ,20.586   ,324.7     ,4.4 ,1.9  ,2019-01-22,1245    ,A        ,70        ,6.0NRT ,302.3     ,92.1  ,D
6.485   ,14.207   ,324.6     ,1.4 ,1.2  ,2019-01-22,1245    ,A        ,68        ,6.0NRT ,307.9     ,14.9  ,D
6.484   ,14.194   ,329.4     ,1.4 ,1.2  ,2019-01-22,1245    ,A        ,76        ,6.0NRT ,307.5     ,24.8  ,D
6.928   ,17.503   ,326.2     ,2.5 ,1.5  ,2019-01-22,1245    ,A        ,69        ,6.0NRT ,309.5     ,29.4  ,D
6.925   ,17.481   ,324.6     ,2.5 ,1.5  ,2019-01-22,1245    ,A        ,31        ,6.0NRT ,309.8     ,25.5  ,D
6.253   ,12.435   ,319.1     ,1.1 ,1    ,2019-01-22,1245    ,A        ,49        ,6.0NRT ,306.7     ,6.9   ,D
6.732   ,15.892   ,320.7     ,1.8 ,1.3  ,2019-01-22,1245    ,A        ,54        ,6.0NRT ,306.3     ,15.9  ,D
6.695   ,15.617   ,328.8     ,1.8 ,1.3  ,2019-01-22,1245    ,A        ,75        ,6.0NRT ,307.2     ,35.3  ,D
6.43    ,13.648   ,322.2     ,1.3 ,1.1  ,2019-01-22,1245    ,A        ,62        ,6.0NRT ,306.3     ,12.8  ,D
6.369   ,13.198   ,326.1     ,1.2 ,1.1  ,2019-01-22,1245    ,A        ,71        ,6.0NRT ,307.3     ,14.8  ,D
6.272   ,12.502   ,318.6     ,1.1 ,1    ,2019-01-22,1245    ,A        ,40        ,6.0NRT ,305.7     ,6.3   ,D
6.73    ,15.613   ,321       ,1.8 ,1.3  ,2019-01-22,1245    ,A        ,57        ,6.0NRT ,306.9     ,16.4  ,D
6.502   ,13.946   ,319.4     ,1.3 ,1.1  ,2019-01-22,1245    ,A        ,48        ,6.0NRT ,306.3     ,10.5  ,D
6.183   ,11.663   ,321.7     ,1   ,1    ,2019-01-22,1245    ,A        ,58        ,6.0NRT ,306.9     ,7.1   ,D
6.083   ,10.965   ,326.5     ,1   ,1    ,2019-01-22,1245    ,A        ,75        ,6.0NRT ,306.1     ,13.7  ,D
7.02    ,17.469   ,326.2     ,2.5 ,1.5  ,2019-01-22,1245    ,A        ,70        ,6.0NRT ,310.6     ,29.3  ,D
7.017   ,17.447   ,324.8     ,2.5 ,1.5  ,2019-01-22,1245    ,A        ,49        ,6.0NRT ,310.3     ,23.9  ,D
6.205   ,11.622   ,327.6     ,1   ,1    ,2019-01-22,1245    ,A        ,69        ,6.0NRT ,307.3     ,13.6  ,D
7.013   ,17.464   ,333.3     ,2.5 ,1.5  ,2019-01-22,1245    ,A        ,81        ,6.0NRT ,310       ,66.3  ,D
6.414   ,12.939   ,327.8     ,1.2 ,1.1  ,2019-01-22,1245    ,A        ,70        ,6.0NRT ,305.7     ,19.2  ,D
6.413   ,12.929   ,324.3     ,1.2 ,1.1  ,2019-01-22,1245    ,A        ,67        ,6.0NRT ,306.2     ,13.9  ,D
6.363   ,12.564   ,324.2     ,1.1 ,1.1  ,2019-01-22,1245    ,A        ,68        ,6.0NRT ,308.3     ,11.8  ,D
6.361   ,12.554   ,339.4     ,1.1 ,1.1  ,2019-01-22,1245    ,A        ,87        ,6.0NRT ,308       ,35.5  ,D
6.172   ,11.203   ,318.9     ,1   ,1    ,2019-01-22,1245    ,A        ,49        ,6.0NRT ,305.5     ,7.3   ,D
6.863   ,16.201   ,320.9     ,2   ,1.4  ,2019-01-22,1245    ,A        ,56        ,6.0NRT ,308.5     ,17.2  ,D
6.424   ,12.938   ,338.2     ,1.2 ,1.1  ,2019-01-22,1245    ,A        ,86        ,6.0NRT ,305.5     ,36.2  ,D
6.423   ,12.928   ,331.2     ,1.2 ,1.1  ,2019-01-22,1245    ,A        ,79        ,6.0NRT ,307.1     ,23.2  ,D
6.925   ,16.581   ,332       ,2.1 ,1.4  ,2019-01-22,1245    ,A        ,79        ,6.0NRT ,309.9     ,49.6  ,D
6.395   ,12.661   ,319.4     ,1.1 ,1.1  ,2019-01-22,1245    ,A        ,47        ,6.0NRT ,305.2     ,8.4   ,D
7.415   ,20.291   ,319.9     ,4.2 ,1.9  ,2019-01-22,1245    ,A        ,52        ,6.0NRT ,305.8     ,47.3  ,D
6.519   ,13.482   ,322.3     ,1.2 ,1.1  ,2019-01-22,1245    ,A        ,62        ,6.0NRT ,307       ,11.7  ,D
6.405   ,12.66    ,322.8     ,1.1 ,1.1  ,2019-01-22,1245    ,A        ,64        ,6.0NRT ,305.4     ,12.3  ,D
6.544   ,13.593   ,321.1     ,1.3 ,1.1  ,2019-01-22,1245    ,A        ,57        ,6.0NRT ,307.3     ,8.7   ,D
6.288   ,11.764   ,326.5     ,1   ,1    ,2019-01-22,1245    ,A        ,72        ,6.0NRT ,305.4     ,14.8  ,D
6.692   ,14.588   ,320.6     ,1.5 ,1.2  ,2019-01-22,1245    ,A        ,53        ,6.0NRT ,306.4     ,13.6  ,D
6.401   ,12.428   ,318.4     ,1.1 ,1    ,2019-01-22,1245    ,A        ,21        ,6.0NRT ,304.6     ,6.7   ,D
6.369   ,12.205   ,328.7     ,1.1 ,1    ,2019-01-22,1245    ,A        ,75        ,6.0NRT ,306.6     ,16.5  ,D
6.353   ,12.09    ,321.2     ,1.1 ,1    ,2019-01-22,1245    ,A        ,59        ,6.0NRT ,307.7     ,6.4   ,D
6.276   ,11.55    ,333.9     ,1   ,1    ,2019-01-22,1245    ,A        ,82        ,6.0NRT ,310.9     ,19.8  ,D
6.274   ,11.532   ,325.2     ,1   ,1    ,2019-01-22,1245    ,A        ,68        ,6.0NRT ,308.3     ,8.8   ,D
7.336   ,19.577   ,319.1     ,3.7 ,1.8  ,2019-01-22,1245    ,A        ,29        ,6.0NRT ,303       ,41.7  ,D
6.453   ,12.688   ,327.2     ,1.1 ,1.1  ,2019-01-22,1245    ,A        ,55        ,6.0NRT ,304.5     ,19.1  ,D
6.103   ,10.201   ,322.2     ,1   ,1    ,2019-01-22,1245    ,A        ,73        ,6.0NRT ,290.1     ,13.2  ,D
6.79    ,14.955   ,321.6     ,1.6 ,1.2  ,2019-01-22,1245    ,A        ,55        ,6.0NRT ,308.9     ,14.1  ,D
6.454   ,12.484   ,319.2     ,1.1 ,1    ,2019-01-22,1245    ,A        ,39        ,6.0NRT ,306.1     ,7     ,D
6.448   ,12.445   ,331.1     ,1.1 ,1    ,2019-01-22,1245    ,A        ,78        ,6.0NRT ,308.9     ,21.5  ,D
6.447   ,12.435   ,322.8     ,1.1 ,1    ,2019-01-22,1245    ,A        ,63        ,6.0NRT ,307       ,10.3  ,D
6.55    ,13.106   ,322.3     ,1.2 ,1.1  ,2019-01-22,1245    ,A        ,61        ,6.0NRT ,307.3     ,10.8  ,D
6.738   ,14.325   ,320.1     ,1.4 ,1.2  ,2019-01-22,1245    ,A        ,46        ,6.0NRT ,306.5     ,11    ,D
6.464   ,12.352   ,322.3     ,1.1 ,1    ,2019-01-22,1245    ,A        ,61        ,6.0NRT ,306.8     ,9.8   ,D
6.309   ,11.26    ,324.5     ,1   ,1    ,2019-01-22,1245    ,A        ,69        ,6.0NRT ,308.2     ,10    ,D
5.819   ,7.879    ,314.8     ,1.2 ,1.1  ,2019-01-22,1245    ,A        ,61        ,6.0NRT ,292.5     ,8.1   ,D
6.782   ,14.568   ,319.8     ,1.5 ,1.2  ,2019-01-22,1245    ,A        ,39        ,6.0NRT ,305.2     ,12.9  ,D
6.627   ,13.449   ,320.9     ,1.2 ,1.1  ,2019-01-22,1245    ,A        ,41        ,6.0NRT ,308       ,7.6   ,D
7.293   ,18.249   ,326.5     ,2.9 ,1.6  ,2019-01-22,1245    ,A        ,64        ,6.0NRT ,309.6     ,41.7  ,D
6.64    ,13.396   ,327.6     ,1.2 ,1.1  ,2019-01-22,1245    ,A        ,47        ,6.0NRT ,309.7     ,14.5  ,D
6.352   ,11.303   ,319.5     ,1   ,1    ,2019-01-22,1245    ,A        ,48        ,6.0NRT ,305.8     ,5.9   ,D
6.782   ,14.379   ,321       ,1.4 ,1.2  ,2019-01-22,1245    ,A        ,44        ,6.0NRT ,306.8     ,12.8  ,D
6.781   ,14.366   ,322.3     ,1.4 ,1.2  ,2019-01-22,1245    ,A        ,54        ,6.0NRT ,307       ,14.1  ,D
6.652   ,13.406   ,326.4     ,1.2 ,1.1  ,2019-01-22,1245    ,A        ,35        ,6.0NRT ,309.2     ,12    ,D
6.65    ,13.395   ,332.2     ,1.2 ,1.1  ,2019-01-22,1245    ,A        ,74        ,6.0NRT ,308.3     ,22.6  ,D
6.548   ,12.648   ,355.6     ,1.1 ,1.1  ,2019-01-22,1245    ,A        ,97        ,6.0NRT ,311.5     ,72.7  ,D
6.495   ,12.263   ,320       ,1.1 ,1    ,2019-01-22,1245    ,A        ,47        ,6.0NRT ,305.6     ,7.5   ,D
6.172   ,9.983    ,328.7     ,1   ,1    ,2019-01-22,1245    ,A        ,81        ,6.0NRT ,297.8     ,20    ,D
6.171   ,9.974    ,328       ,1   ,1    ,2019-01-22,1245    ,A        ,80        ,6.0NRT ,298.6     ,19.1  ,D
7.293   ,18.244   ,327.1     ,2.9 ,1.6  ,2019-01-22,1245    ,A        ,70        ,6.0NRT ,309.8     ,46.3  ,D
6.778   ,14.263   ,329.3     ,1.4 ,1.2  ,2019-01-22,1245    ,A        ,75        ,6.0NRT ,313.8     ,24    ,D
6.788   ,14.261   ,332.6     ,1.4 ,1.2  ,2019-01-22,1245    ,A        ,75        ,6.0NRT ,309.9     ,29.2  ,D
6.77    ,14.124   ,320.4     ,1.4 ,1.2  ,2019-01-22,1245    ,A        ,43        ,6.0NRT ,307.7     ,8.8   ,D
6.768   ,14.112   ,320.5     ,1.4 ,1.2  ,2019-01-22,1245    ,A        ,46        ,6.0NRT ,306.4     ,9     ,D
6.747   ,13.955   ,319.7     ,1.3 ,1.1  ,2019-01-22,1245    ,A        ,35        ,6.0NRT ,307.1     ,7.5   ,D
6.55    ,12.454   ,331.6     ,1.1 ,1    ,2019-01-22,1245    ,A        ,79        ,6.0NRT ,306       ,22.7  ,D
6.846   ,14.529   ,321.7     ,1.5 ,1.2  ,2019-01-22,1245    ,A        ,54        ,6.0NRT ,309.1     ,12.9  ,D
6.844   ,14.516   ,326.3     ,1.5 ,1.2  ,2019-01-22,1245    ,A        ,69        ,6.0NRT ,308.3     ,20.9  ,D
6.811   ,14.271   ,322.7     ,1.4 ,1.2  ,2019-01-22,1245    ,A        ,53        ,6.0NRT ,306.5     ,11.9  ,D
6.512   ,12.113   ,320.5     ,1.1 ,1    ,2019-01-22,1245    ,A        ,52        ,6.0NRT ,307.3     ,6.4   ,D
6.855   ,14.515   ,330.3     ,1.5 ,1.2  ,2019-01-22,1245    ,A        ,76        ,6.0NRT ,309.4     ,28.2  ,D
6.739   ,13.669   ,323.8     ,1.3 ,1.1  ,2019-01-22,1245    ,A        ,64        ,6.0NRT ,308.8     ,10.8  ,D
6.577   ,12.511   ,322.4     ,1.1 ,1.1  ,2019-01-22,1245    ,A        ,58        ,6.0NRT ,307.2     ,9.8   ,D
7.08    ,16.088   ,329.7     ,1.9 ,1.4  ,2019-01-22,1245    ,A        ,75        ,6.0NRT ,310.1     ,37.8  ,D
6.591   ,12.54    ,321       ,1.1 ,1.1  ,2019-01-22,1245    ,A        ,41        ,6.0NRT ,306.8     ,7.5   ,D
6.447   ,11.521   ,321.9     ,1   ,1    ,2019-01-22,1245    ,A        ,61        ,6.0NRT ,307.1     ,8.8   ,D
6.446   ,11.512   ,321.2     ,1   ,1    ,2019-01-22,1245    ,A        ,53        ,6.0NRT ,305.5     ,7.9   ,D
7.479   ,18.982   ,324.7     ,3.3 ,1.7  ,2019-01-22,1245    ,A        ,65        ,6.0NRT ,306.9     ,58.4  ,D
6.811   ,14.044   ,320.2     ,1.4 ,1.2  ,2019-01-22,1245    ,A        ,44        ,6.0NRT ,308.1     ,9     ,D
6.876   ,14.432   ,344.8     ,1.4 ,1.2  ,2019-01-22,1245    ,A        ,90        ,6.0NRT ,310.4     ,64.4  ,D
6.641   ,12.758   ,319.8     ,1.1 ,1.1  ,2019-01-22,1245    ,A        ,43        ,6.0NRT ,306.7     ,8     ,D
6.607   ,12.517   ,321.3     ,1.1 ,1.1  ,2019-01-22,1245    ,A        ,43        ,6.0NRT ,307.6     ,7.8   ,D
6.438   ,11.328   ,336.8     ,1   ,1    ,2019-01-22,1245    ,A        ,85        ,6.0NRT ,307.6     ,26.7  ,D
6.872   ,14.439   ,333.2     ,1.4 ,1.2  ,2019-01-22,1245    ,A        ,80        ,6.0NRT ,309       ,32.3  ,D
6.87    ,14.426   ,327.4     ,1.4 ,1.2  ,2019-01-22,1245    ,A        ,71        ,6.0NRT ,310.8     ,18.8  ,D
6.457   ,11.393   ,334       ,1   ,1    ,2019-01-22,1245    ,A        ,82        ,6.0NRT ,309.1     ,20.8  ,D
6.456   ,11.384   ,328.4     ,1   ,1    ,2019-01-22,1245    ,A        ,61        ,6.0NRT ,307.8     ,13.1  ,D
6.465   ,11.382   ,330.1     ,1   ,1    ,2019-01-22,1245    ,A        ,77        ,6.0NRT ,306.1     ,16.7  ,D
7.48    ,19.004   ,322.2     ,3.3 ,1.7  ,2019-01-22,1245    ,A        ,52        ,6.0NRT ,305.7     ,45    ,D
7.476   ,18.974   ,321.4     ,3.3 ,1.7  ,2019-01-22,1245    ,A        ,45        ,6.0NRT ,307       ,37.7  ,D
7.03    ,15.467   ,326.3     ,1.7 ,1.3  ,2019-01-22,1245    ,A        ,68        ,6.0NRT ,308       ,26.6  ,D
6.758   ,13.429   ,328       ,1.2 ,1.1  ,2019-01-22,1245    ,A        ,73        ,6.0NRT ,309.1     ,19.7  ,D
6.756   ,13.418   ,321.7     ,1.2 ,1.1  ,2019-01-22,1245    ,A        ,53        ,6.0NRT ,307.5     ,10.2  ,D
6.374   ,10.679   ,336.2     ,1   ,1    ,2019-01-22,1245    ,A        ,85        ,6.0NRT ,306.2     ,27    ,D
6.337   ,10.42    ,322.9     ,1   ,1    ,2019-01-22,1245    ,A        ,55        ,6.0NRT ,300.7     ,12.2  ,D
6.606   ,12.26    ,324.6     ,1.1 ,1    ,2019-01-22,1245    ,A        ,48        ,6.0NRT ,307.1     ,9.4   ,D
6.867   ,14.079   ,328.3     ,1.4 ,1.2  ,2019-01-22,1245    ,A        ,59        ,6.0NRT ,313.1     ,16.2  ,D
6.664   ,12.604   ,322.9     ,1.1 ,1.1  ,2019-01-22,1245    ,A        ,61        ,6.0NRT ,308       ,10.1  ,D
6.616   ,12.259   ,322.3     ,1.1 ,1    ,2019-01-22,1245    ,A        ,31        ,6.0NRT ,308       ,7.2   ,D
6.614   ,12.249   ,323.4     ,1.1 ,1    ,2019-01-22,1245    ,A        ,45        ,6.0NRT ,308.1     ,8.6   ,D
7.148   ,16.089   ,326.1     ,1.9 ,1.4  ,2019-01-22,1245    ,A        ,64        ,6.0NRT ,311.8     ,25.1  ,D
7.13    ,15.952   ,321.2     ,1.9 ,1.3  ,2019-01-22,1245    ,A        ,47        ,6.0NRT ,307.7     ,15.3  ,D
6.967   ,14.739   ,327       ,1.5 ,1.2  ,2019-01-22,1245    ,A        ,70        ,6.0NRT ,307.4     ,24.1  ,D
6.792   ,13.458   ,322.8     ,1.2 ,1.1  ,2019-01-22,1245    ,A        ,61        ,6.0NRT ,308.6     ,11.5  ,D
6.79    ,13.447   ,341.4     ,1.2 ,1.1  ,2019-01-22,1245    ,A        ,88        ,6.0NRT ,310.1     ,46.1  ,D
6.624   ,12.248   ,323.8     ,1.1 ,1    ,2019-01-22,1245    ,A        ,34        ,6.0NRT ,307.4     ,9     ,D
6.506   ,11.413   ,320.3     ,1   ,1    ,2019-01-22,1245    ,A        ,51        ,6.0NRT ,306.6     ,6     ,D
7.01    ,14.97    ,322.6     ,1.6 ,1.2  ,2019-01-22,1245    ,A        ,56        ,6.0NRT ,310.8     ,16.5  ,D
6.802   ,13.457   ,332.9     ,1.2 ,1.1  ,2019-01-22,1245    ,A        ,80        ,6.0NRT ,308.4     ,27.8  ,D
6.8     ,13.446   ,343.9     ,1.2 ,1.1  ,2019-01-22,1245    ,A        ,90        ,6.0NRT ,309       ,51.9  ,D
6.672   ,12.522   ,320       ,1.1 ,1.1  ,2019-01-22,1245    ,A        ,44        ,6.0NRT ,307       ,6.9   ,D
6.67    ,12.512   ,331.8     ,1.1 ,1.1  ,2019-01-22,1245    ,A        ,79        ,6.0NRT ,307.6     ,22.8  ,D
6.401   ,10.483   ,323.5     ,1   ,1    ,2019-01-22,1245    ,A        ,69        ,6.0NRT ,306.1     ,7.5   ,D
6.925   ,14.12    ,323.9     ,1.4 ,1.2  ,2019-01-22,1245    ,A        ,61        ,6.0NRT ,309.8     ,12.2  ,D
6.554   ,11.428   ,325.1     ,1   ,1    ,2019-01-22,1245    ,A        ,64        ,6.0NRT ,310.5     ,8.7   ,D
6.552   ,11.419   ,325.4     ,1   ,1    ,2019-01-22,1245    ,A        ,64        ,6.0NRT ,311.2     ,9.2   ,D
6.854   ,13.547   ,320.7     ,1.3 ,1.1  ,2019-01-22,1245    ,A        ,51        ,6.0NRT ,307.3     ,8.7   ,D
6.827   ,13.346   ,326.2     ,1.2 ,1.1  ,2019-01-22,1245    ,A        ,70        ,6.0NRT ,308.4     ,13.8  ,D
6.112   ,8.325    ,317.6     ,1.1 ,1.1  ,2019-01-22,1245    ,A        ,0         ,6.0NRT ,294.3     ,7.3   ,D
7.661   ,19.621   ,321.6     ,3.8 ,1.8  ,2019-01-22,1245    ,A        ,30        ,6.0NRT ,308.4     ,39.8  ,D
7.192   ,15.92    ,322.8     ,1.9 ,1.3  ,2019-01-22,1245    ,A        ,55        ,6.0NRT ,309.8     ,16.2  ,D
7.09    ,15.06    ,322.4     ,1.6 ,1.3  ,2019-01-22,1245    ,A        ,54        ,6.0NRT ,308.9     ,17.2  ,D
6.962   ,14.109   ,319.9     ,1.4 ,1.2  ,2019-01-22,1245    ,A        ,38        ,6.0NRT ,307.5     ,8.8   ,D
6.536   ,11.043   ,320       ,1   ,1    ,2019-01-22,1245    ,A        ,46        ,6.0NRT ,305.2     ,7.5   ,D
7.826   ,20.693   ,328.5     ,4.6 ,2    ,2019-01-22,1245    ,A        ,72        ,6.0NRT ,306.4     ,125.8 ,D
6.88    ,13.44    ,323.3     ,1.2 ,1.1  ,2019-01-22,1245    ,A        ,62        ,6.0NRT ,308.9     ,11.4  ,D
6.166   ,8.432    ,319       ,1.1 ,1.1  ,2019-01-22,1245    ,A        ,66        ,6.0NRT ,296.7     ,10.8  ,D
7.188   ,15.617   ,326.8     ,1.8 ,1.3  ,2019-01-22,1245    ,A        ,69        ,6.0NRT ,306.7     ,31.5  ,D
6.874   ,13.317   ,322.5     ,1.2 ,1.1  ,2019-01-22,1245    ,A        ,60        ,6.0NRT ,305.5     ,11.1  ,D
6.422   ,10.118   ,315.2     ,1   ,1    ,2019-01-22,1245    ,A        ,0         ,6.0NRT ,290.5     ,6.9   ,D
6.786   ,12.622   ,323.4     ,1.1 ,1.1  ,2019-01-22,1245    ,A        ,62        ,6.0NRT ,308.9     ,10.7  ,D
6.898   ,13.347   ,323.9     ,1.2 ,1.1  ,2019-01-22,1245    ,A        ,55        ,6.0NRT ,306.2     ,11.2  ,D
6.802   ,12.661   ,325.5     ,1.1 ,1.1  ,2019-01-22,1245    ,A        ,68        ,6.0NRT ,308       ,12.4  ,D
6.612   ,11.318   ,321.6     ,1   ,1    ,2019-01-22,1245    ,A        ,53        ,6.0NRT ,307.5     ,5.9   ,D
6.215   ,8.568    ,314.3     ,1.1 ,1.1  ,2019-01-22,1245    ,A        ,45        ,6.0NRT ,294.8     ,7.8   ,D
7.535   ,17.918   ,335.3     ,2.7 ,1.6  ,2019-01-22,1245    ,A        ,77        ,6.0NRT ,307.5     ,95.9  ,D
7.134   ,14.966   ,324.6     ,1.6 ,1.2  ,2019-01-22,1245    ,A        ,34        ,6.0NRT ,311       ,15.7  ,D
6.991   ,13.943   ,323.1     ,1.3 ,1.1  ,2019-01-22,1245    ,A        ,54        ,6.0NRT ,309.2     ,11.1  ,D
6.99    ,13.931   ,321.7     ,1.3 ,1.1  ,2019-01-22,1245    ,A        ,44        ,6.0NRT ,307.3     ,8.7   ,D
6.908   ,13.346   ,333.7     ,1.2 ,1.1  ,2019-01-22,1245    ,A        ,81        ,6.0NRT ,308.8     ,27.3  ,D
6.559   ,10.884   ,323.8     ,1   ,1    ,2019-01-22,1245    ,A        ,68        ,6.0NRT ,303.3     ,9.7   ,D
7.828   ,20.685   ,325.5     ,4.6 ,2    ,2019-01-22,1245    ,A        ,65        ,6.0NRT ,306.2     ,92.2  ,D
6.989   ,13.937   ,325.8     ,1.3 ,1.1  ,2019-01-22,1245    ,A        ,68        ,6.0NRT ,308.2     ,15.6  ,D
6.91    ,13.35    ,323.3     ,1.2 ,1.1  ,2019-01-22,1245    ,A        ,33        ,6.0NRT ,308.3     ,10.1  ,D
7.135   ,14.959   ,324       ,1.6 ,1.2  ,2019-01-22,1245    ,A        ,53        ,6.0NRT ,310.8     ,16.1  ,D
7.54    ,17.91    ,333.6     ,2.7 ,1.6  ,2019-01-22,1245    ,A        ,75        ,6.0NRT ,307.2     ,84.8  ,D
7.145   ,14.869   ,321.2     ,1.6 ,1.2  ,2019-01-22,1245    ,A        ,43        ,6.0NRT ,307.7     ,14.4  ,D
6.478   ,10.058   ,348.9     ,1   ,1    ,2019-01-22,1245    ,A        ,89        ,6.0NRT ,300.5     ,51.9  ,D
6.477   ,10.049   ,325       ,1   ,1    ,2019-01-22,1245    ,A        ,75        ,6.0NRT ,296.1     ,14.1  ,D
7.181   ,15.055   ,336.9     ,1.6 ,1.3  ,2019-01-22,1245    ,A        ,83        ,6.0NRT ,310.9     ,45.5  ,D
7.179   ,15.04    ,325.1     ,1.6 ,1.3  ,2019-01-22,1245    ,A        ,43        ,6.0NRT ,310.8     ,14.1  ,D
6.514   ,10.245   ,319.2     ,1   ,1    ,2019-01-22,1245    ,A        ,55        ,6.0NRT ,295.5     ,9     ,D
7.83    ,19.982   ,327.1     ,4   ,1.9  ,2019-01-22,1245    ,A        ,68        ,6.0NRT ,303.8     ,104.7 ,D
7.181   ,14.966   ,325.8     ,1.6 ,1.2  ,2019-01-22,1245    ,A        ,49        ,6.0NRT ,312.3     ,19.2  ,D
7.04    ,13.929   ,322.8     ,1.3 ,1.1  ,2019-01-22,1245    ,A        ,59        ,6.0NRT ,310.1     ,10.7  ,D
6.95    ,13.199   ,320.8     ,1.2 ,1.1  ,2019-01-22,1245    ,A        ,51        ,6.0NRT ,308       ,8.4   ,D
6.635   ,10.958   ,343.9     ,1   ,1    ,2019-01-22,1245    ,A        ,90        ,6.0NRT ,303.8     ,39.6  ,D
6.633   ,10.949   ,347.6     ,1   ,1    ,2019-01-22,1245    ,A        ,93        ,6.0NRT ,306       ,46.1  ,D
